tweet_id,user_id,timestamp,text,crisis_type,location,relevance_label,urgency_label,informative_label
00226,u4872,2023-04-10 02:56,Major damage reported in Japan after hurricane landfall. #storm,Hurricane,Japan,1,Medium,Unsure
00227,u3724,2023-08-07 18:29,"Hurricane approaching Japan, winds are getting stronger by the minute.",Hurricane,Japan,0,Medium,Not informative
00228,u7658,2023-08-22 12:01,Sky is filled with smoke as forest fire rages in Texas.,Fire,Texas,1,High,Informative
00229,u8956,2024-03-15 05:52,Aftershocks continue to rattle Philippines following the initial quake.,Earthquake,Philippines,1,Low,Not informative
00230,u8886,2024-11-20 18:53,Power out and trees down everywhere in Texas. This hurricane is no joke.,Hurricane,Texas,1,Medium,Unsure
00231,u4502,2024-05-21 07:06,Massive explosion reported at the chemical plant in New York. Stay away!,Explosion,New York,0,Low,Informative
00232,u7570,2023-05-27 06:08,Loud explosion heard near downtown Brazil. Emergency services en route.,Explosion,Brazil,1,Medium,Unsure
00233,u1960,2023-12-15 19:18,Aftershocks continue to rattle Philippines following the initial quake.,Earthquake,Philippines,1,Medium,Not informative
00234,u3697,2023-08-17 18:45,Just felt the ground shake in New York! Hope everyone's okay. #earthquake,Earthquake,New York,1,Low,Unsure
00235,u7209,2023-05-10 08:26,Power out and trees down everywhere in India. This hurricane is no joke.,Hurricane,India,1,High,Not informative
00236,u1035,2023-10-17 23:44,Major damage reported in India after hurricane landfall. #storm,Hurricane,India,0,Low,Not informative
00237,u7396,2023-08-21 09:20,Aftershocks continue to rattle Turkey following the initial quake.,Earthquake,Turkey,0,Low,Unsure
00238,u5345,2023-08-01 05:25,COVID-19 cases rising again in Japan. Please wear masks and stay safe.,Pandemic,Japan,1,High,Informative
00239,u8454,2024-06-19 02:51,COVID-19 cases rising again in California. Please wear masks and stay safe.,Pandemic,California,0,Low,Not informative
00240,u5673,2024-05-21 01:16,Aftershocks continue to rattle New York following the initial quake.,Earthquake,New York,1,High,Not informative
00241,u7930,2024-04-05 20:46,"Landslide blocks main road in Japan, travelers stranded.",Landslide,Japan,1,Low,Unsure
00242,u8973,2023-12-24 12:58,Aftershocks continue to rattle Brazil following the initial quake.,Earthquake,Brazil,1,Low,Not informative
00243,u3536,2024-02-24 08:13,Heavy rains trigger landslides in hilly areas of Florida.,Landslide,Florida,0,High,Unsure
00244,u4111,2024-07-23 09:59,"New variant detected in Japan, authorities issue new safety guidelines.",Pandemic,Japan,0,High,Unsure
00245,u5861,2023-06-26 12:40,COVID-19 cases rising again in Texas. Please wear masks and stay safe.,Pandemic,Texas,1,High,Unsure
00246,u4566,2023-08-26 07:16,Black smoke billowing from the explosion site in Nevada.,Explosion,Nevada,1,Medium,Unsure
00247,u1958,2023-10-01 20:02,Wildfire spreading rapidly through Turkey. Stay safe everyone. #firealert,Fire,Turkey,0,Medium,Informative
00248,u9883,2023-07-24 02:36,COVID-19 cases rising again in New York. Please wear masks and stay safe.,Pandemic,New York,1,High,Informative
00249,u1998,2024-08-17 13:16,"New variant detected in Texas, authorities issue new safety guidelines.",Pandemic,Texas,1,Low,Not informative
00250,u6138,2024-07-26 06:00,Roads in Texas are completely submerged after hours of heavy rain. #flood,Flood,Texas,1,Medium,Unsure
00251,u1936,2023-10-14 03:02,Loud explosion heard near downtown Texas. Emergency services en route.,Explosion,Texas,1,High,Informative
00252,u1821,2023-09-23 19:06,Loud explosion heard near downtown Japan. Emergency services en route.,Explosion,Japan,1,High,Not informative
00253,u8811,2023-03-24 22:20,Power out and trees down everywhere in Turkey. This hurricane is no joke.,Hurricane,Turkey,0,Medium,Informative
00254,u9238,2024-11-09 17:03,Evacuation orders in effect due to the fire near Texas.,Fire,Texas,0,Medium,Informative
00255,u9701,2024-02-15 14:00,Sky is filled with smoke as forest fire rages in Philippines.,Fire,Philippines,1,Low,Informative
00256,u3579,2023-05-26 11:45,"Landslide blocks main road in India, travelers stranded.",Landslide,India,0,High,Unsure
00257,u1931,2024-03-07 05:55,Massive earthquake reported near Philippines. Buildings are damaged and people are panicking.,Earthquake,Philippines,1,Medium,Unsure
00258,u9320,2024-02-02 07:33,"Landslide blocks main road in Brazil, travelers stranded.",Landslide,Brazil,0,Medium,Informative
00259,u2312,2023-05-12 00:27,Roads in New York are completely submerged after hours of heavy rain. #flood,Flood,New York,0,Medium,Informative
00260,u4044,2024-05-11 09:47,Heavy rains trigger landslides in hilly areas of India.,Landslide,India,0,Low,Informative
00261,u2122,2024-07-12 23:05,Power out and trees down everywhere in Philippines. This hurricane is no joke.,Hurricane,Philippines,0,Low,Not informative
00262,u2113,2024-02-05 13:40,Sky is filled with smoke as forest fire rages in India.,Fire,India,1,Medium,Informative
00263,u4853,2023-01-20 14:23,"New variant detected in California, authorities issue new safety guidelines.",Pandemic,California,0,High,Informative
00264,u7615,2024-11-24 22:57,Heavy rains trigger landslides in hilly areas of New York.,Landslide,New York,1,High,Not informative
00265,u2964,2024-06-13 12:58,Vaccination centers in Turkey are overwhelmed with long queues.,Pandemic,Turkey,1,High,Not informative
00266,u5033,2023-12-03 03:25,Vaccination centers in Brazil are overwhelmed with long queues.,Pandemic,Brazil,1,Low,Informative
00267,u1651,2024-11-17 15:40,Power out and trees down everywhere in New York. This hurricane is no joke.,Hurricane,New York,0,High,Unsure
00268,u2343,2024-05-30 19:36,Massive explosion reported at the chemical plant in New York. Stay away!,Explosion,New York,0,Medium,Unsure
00269,u7868,2023-06-02 15:52,Loud explosion heard near downtown New York. Emergency services en route.,Explosion,New York,0,Medium,Not informative
00270,u9565,2023-11-16 06:33,Evacuation orders in effect due to the fire near New York.,Fire,New York,0,High,Informative
00271,u6183,2024-08-03 20:33,Loud explosion heard near downtown California. Emergency services en route.,Explosion,California,1,Medium,Unsure
00272,u5272,2023-08-01 03:22,"Hurricane approaching India, winds are getting stronger by the minute.",Hurricane,India,1,Medium,Unsure
00273,u4346,2024-08-28 07:42,Massive earthquake reported near Nevada. Buildings are damaged and people are panicking.,Earthquake,Nevada,1,High,Not informative
00274,u6147,2024-05-19 12:10,Massive earthquake reported near Nevada. Buildings are damaged and people are panicking.,Earthquake,Nevada,0,Medium,Not informative
00275,u4910,2023-02-20 08:38,"Landslide blocks main road in Japan, travelers stranded.",Landslide,Japan,0,Medium,Informative
00276,u5351,2024-08-19 08:27,Black smoke billowing from the explosion site in Nevada.,Explosion,Nevada,0,Low,Not informative
00277,u7484,2024-09-09 08:10,Flash flood warning issued in New York. Residents advised to evacuate.,Flood,New York,0,Medium,Informative
00278,u3144,2024-08-02 09:06,Massive earthquake reported near Texas. Buildings are damaged and people are panicking.,Earthquake,Texas,1,High,Not informative
00279,u5915,2024-08-01 22:25,Evacuation orders in effect due to the fire near New York.,Fire,New York,1,Low,Not informative
00280,u8491,2023-10-25 22:16,Wildfire spreading rapidly through Florida. Stay safe everyone. #firealert,Fire,Florida,0,Low,Unsure
00281,u6180,2024-05-05 01:08,"Landslide blocks main road in California, travelers stranded.",Landslide,California,0,Medium,Unsure
00282,u2188,2023-12-30 13:57,Massive explosion reported at the chemical plant in Brazil. Stay away!,Explosion,Brazil,0,High,Not informative
00283,u1152,2023-04-12 08:19,Heavy rains trigger landslides in hilly areas of Nevada.,Landslide,Nevada,0,Medium,Unsure
00284,u8508,2024-04-06 04:20,Wildfire spreading rapidly through California. Stay safe everyone. #firealert,Fire,California,1,Medium,Not informative
00285,u2638,2023-08-09 12:23,COVID-19 cases rising again in Japan. Please wear masks and stay safe.,Pandemic,Japan,1,High,Unsure
00286,u2200,2023-06-26 05:37,Vaccination centers in Japan are overwhelmed with long queues.,Pandemic,Japan,1,Low,Not informative
00287,u9808,2023-07-03 23:55,Sky is filled with smoke as forest fire rages in Japan.,Fire,Japan,1,High,Unsure
00288,u4492,2024-04-24 14:58,Black smoke billowing from the explosion site in Philippines.,Explosion,Philippines,0,Medium,Unsure
00289,u9288,2023-04-23 05:50,Just felt the ground shake in California! Hope everyone's okay. #earthquake,Earthquake,California,1,High,Informative
00290,u5345,2024-06-04 19:39,Massive earthquake reported near Brazil. Buildings are damaged and people are panicking.,Earthquake,Brazil,0,Low,Informative
00291,u3170,2023-11-05 02:41,Flash flood warning issued in Japan. Residents advised to evacuate.,Flood,Japan,0,High,Not informative
00292,u6718,2024-07-28 14:06,"Hurricane approaching Florida, winds are getting stronger by the minute.",Hurricane,Florida,0,Medium,Unsure
00293,u2127,2023-10-02 12:23,"Water levels are rising fast in Florida, homes are being flooded.",Flood,Florida,1,Low,Unsure
00294,u5002,2023-02-23 20:38,Heavy rains trigger landslides in hilly areas of Brazil.,Landslide,Brazil,1,High,Informative
00295,u7054,2023-11-24 00:00,Loud explosion heard near downtown Japan. Emergency services en route.,Explosion,Japan,0,Low,Unsure
00296,u5669,2024-03-11 09:39,Black smoke billowing from the explosion site in Japan.,Explosion,Japan,0,Medium,Unsure
00297,u3584,2023-12-15 23:14,Loud explosion heard near downtown India. Emergency services en route.,Explosion,India,0,High,Not informative
00298,u8179,2024-02-28 23:27,Power out and trees down everywhere in Japan. This hurricane is no joke.,Hurricane,Japan,0,Medium,Unsure
00299,u9900,2023-10-19 20:34,Just felt the ground shake in Texas! Hope everyone's okay. #earthquake,Earthquake,Texas,0,Medium,Unsure
00300,u5956,2024-01-25 02:44,Sky is filled with smoke as forest fire rages in Brazil.,Fire,Brazil,0,Medium,Not informative
00301,u9666,2024-01-04 21:41,Vaccination centers in Brazil are overwhelmed with long queues.,Pandemic,Brazil,0,High,Not informative
00302,u1128,2024-11-03 11:15,Roads in California are completely submerged after hours of heavy rain. #flood,Flood,California,0,High,Not informative
00303,u5905,2024-11-01 05:01,Roads in Florida are completely submerged after hours of heavy rain. #flood,Flood,Florida,1,High,Informative
00304,u2697,2024-09-25 05:57,Just felt the ground shake in Philippines! Hope everyone's okay. #earthquake,Earthquake,Philippines,0,High,Not informative
00305,u3200,2024-05-18 16:29,Homes buried under debris after landslide hits Nevada.,Landslide,Nevada,1,Low,Unsure
00306,u5333,2023-11-01 14:20,"Hurricane approaching Brazil, winds are getting stronger by the minute.",Hurricane,Brazil,1,Medium,Unsure
00307,u2891,2024-01-31 20:53,Roads in Philippines are completely submerged after hours of heavy rain. #flood,Flood,Philippines,1,Medium,Informative
00308,u2753,2023-01-27 18:31,Major damage reported in Florida after hurricane landfall. #storm,Hurricane,Florida,0,Medium,Informative
00309,u3546,2024-07-29 18:50,Heavy rains trigger landslides in hilly areas of California.,Landslide,California,0,Low,Unsure
00310,u5462,2023-09-19 19:13,Heavy rains trigger landslides in hilly areas of New York.,Landslide,New York,1,High,Unsure
00311,u5616,2024-05-25 21:56,Roads in New York are completely submerged after hours of heavy rain. #flood,Flood,New York,1,High,Not informative
00312,u4450,2024-10-14 02:01,Black smoke billowing from the explosion site in California.,Explosion,California,0,High,Informative
00313,u6617,2024-08-14 11:55,Sky is filled with smoke as forest fire rages in Turkey.,Fire,Turkey,0,High,Not informative
00314,u4335,2024-01-26 23:06,Massive earthquake reported near California. Buildings are damaged and people are panicking.,Earthquake,California,0,Medium,Not informative
00315,u5325,2024-03-08 09:45,"Landslide blocks main road in New York, travelers stranded.",Landslide,New York,1,Medium,Informative
00316,u9280,2024-04-09 17:00,"Hurricane approaching California, winds are getting stronger by the minute.",Hurricane,California,1,High,Informative
00317,u9004,2024-10-27 20:19,Just felt the ground shake in Brazil! Hope everyone's okay. #earthquake,Earthquake,Brazil,0,Medium,Not informative
00318,u5114,2023-03-03 21:10,Black smoke billowing from the explosion site in Brazil.,Explosion,Brazil,0,Low,Informative
00319,u1832,2023-03-21 15:22,Homes buried under debris after landslide hits Nevada.,Landslide,Nevada,1,Medium,Informative
00320,u2512,2024-07-13 22:26,Massive explosion reported at the chemical plant in Turkey. Stay away!,Explosion,Turkey,1,Medium,Not informative
00321,u7939,2023-06-30 18:09,COVID-19 cases rising again in Texas. Please wear masks and stay safe.,Pandemic,Texas,1,Low,Unsure
00322,u5533,2024-04-23 20:25,Aftershocks continue to rattle California following the initial quake.,Earthquake,California,0,High,Informative
00323,u1722,2024-04-29 00:22,"Landslide blocks main road in Texas, travelers stranded.",Landslide,Texas,0,Low,Informative
00324,u1058,2023-09-16 12:13,Major damage reported in India after hurricane landfall. #storm,Hurricane,India,1,Medium,Unsure
00325,u6464,2023-05-02 02:58,"Hurricane approaching New York, winds are getting stronger by the minute.",Hurricane,New York,1,High,Informative
00326,u3143,2024-04-16 03:08,Black smoke billowing from the explosion site in New York.,Explosion,New York,1,High,Unsure
00327,u5291,2024-03-22 03:19,COVID-19 cases rising again in Nevada. Please wear masks and stay safe.,Pandemic,Nevada,1,High,Not informative
00328,u3647,2023-02-02 06:08,"New variant detected in Brazil, authorities issue new safety guidelines.",Pandemic,Brazil,0,Medium,Not informative
00329,u8239,2024-02-15 02:59,Flash flood warning issued in Brazil. Residents advised to evacuate.,Flood,Brazil,0,Medium,Informative
00330,u8007,2024-04-14 16:44,Power out and trees down everywhere in Brazil. This hurricane is no joke.,Hurricane,Brazil,1,Medium,Informative
00331,u1158,2024-05-08 07:40,Just felt the ground shake in Philippines! Hope everyone's okay. #earthquake,Earthquake,Philippines,0,High,Unsure
00332,u2832,2024-04-15 22:39,Vaccination centers in New York are overwhelmed with long queues.,Pandemic,New York,0,High,Not informative
00333,u2232,2023-10-18 23:49,Black smoke billowing from the explosion site in Japan.,Explosion,Japan,1,Medium,Unsure
00334,u3442,2024-07-02 02:05,Just felt the ground shake in Brazil! Hope everyone's okay. #earthquake,Earthquake,Brazil,1,Medium,Informative
