timestamp,text,crisis_type,urgency_label
2024-04-16 03:08,Black smoke billowing from the explosion site in New York.,Explosion,High
2024-03-22 03:19,COVID-19 cases rising again in Nevada. Please wear masks and stay safe.,Pandemic,High
2023-02-02 06:08,"New variant detected in Brazil, authorities issue new safety guidelines.",Pandemic,Medium
2024-02-15 02:59,Flash flood warning issued in Brazil. Residents advised to evacuate.,Flood,Medium
2024-04-14 16:44,Power out and trees down everywhere in Brazil. This hurricane is no joke.,Hurricane,Medium
2024-05-08 07:40,Just felt the ground shake in Philippines! Hope everyone's okay. #earthquake,Earthquake,High
2024-04-15 22:39,Vaccination centers in New York are overwhelmed with long queues.,Pandemic,High
2023-10-18 23:49,Black smoke billowing from the explosion site in Japan.,Explosion,Medium
2024-07-02 02:05,Just felt the ground shake in Brazil! Hope everyone's okay. #earthquake,Earthquake,Medium
2023-08-30 11:04,"New variant detected in Turkey, authorities issue new safety guidelines.",Pandemic,Medium
2024-08-02 19:08,"Hurricane approaching California, winds are getting stronger by the minute.",Hurricane,Medium
2023-11-10 10:45,Heavy rains trigger landslides in hilly areas of Texas.,Landslide,Low
2023-03-19 03:30,COVID-19 cases rising again in Nevada. Please wear masks and stay safe.,Pandemic,Low
2023-01-08 16:20,Power out and trees down everywhere in Turkey. This hurricane is no joke.,Hurricane,High
2023-03-13 19:16,COVID-19 cases rising again in Turkey. Please wear masks and stay safe.,Pandemic,Low
2023-06-11 15:45,Roads in Texas are completely submerged after hours of heavy rain. #flood,Flood,Medium
2024-01-07 20:42,Massive explosion reported at the chemical plant in India. Stay away!,Explosion,Low
2024-06-27 20:12,Vaccination centers in Philippines are overwhelmed with long queues.,Pandemic,Low
2024-01-13 18:38,Roads in Texas are completely submerged after hours of heavy rain. #flood,Flood,Medium
2024-02-11 07:38,Massive explosion reported at the chemical plant in Nevada. Stay away!,Explosion,High
2024-05-15 17:48,Roads in New York are completely submerged after hours of heavy rain. #flood,Flood,Low
2024-02-23 20:58,Aftershocks continue to rattle Texas following the initial quake.,Earthquake,High
2023-06-10 22:48,Power out and trees down everywhere in Nevada. This hurricane is no joke.,Hurricane,High
2023-11-21 14:32,Loud explosion heard near downtown Turkey. Emergency services en route.,Explosion,Low
2023-09-30 10:12,COVID-19 cases rising again in Philippines. Please wear masks and stay safe.,Pandemic,Low
2023-10-12 19:33,Vaccination centers in India are overwhelmed with long queues.,Pandemic,Low
2023-12-04 04:36,Wildfire spreading rapidly through Philippines. Stay safe everyone. #firealert,Wildfire,Low
2024-07-16 09:39,"New variant detected in Florida, authorities issue new safety guidelines.",Pandemic,High
2024-05-09 20:05,"Hurricane approaching Florida, winds are getting stronger by the minute.",Hurricane,Medium
2024-03-04 14:21,Power out and trees down everywhere in Brazil. This hurricane is no joke.,Hurricane,Low
2024-05-17 18:15,Vaccination centers in California are overwhelmed with long queues.,Pandemic,Low
2023-12-31 10:16,Massive explosion reported at the chemical plant in Texas. Stay away!,Explosion,Low
2023-09-09 04:44,"Water levels are rising fast in Philippines, homes are being flooded.",Flood,Low
2023-01-18 21:15,Evacuation orders in effect due to the fire near Texas.,Wildfire,Medium
2023-12-18 13:02,Major damage reported in Japan after hurricane landfall. #storm,Hurricane,High
2023-03-18 03:07,Wildfire spreading rapidly through Brazil. Stay safe everyone. #firealert,Wildfire,High
2023-08-04 03:03,Sky is filled with smoke as forest fire rages in Nevada.,Wildfire,Medium
2023-10-30 21:41,Power out and trees down everywhere in India. This hurricane is no joke.,Hurricane,High
2024-11-01 07:44,"Landslide blocks main road in Brazil, travelers stranded.",Landslide,Medium
2023-03-04 12:25,Flash flood warning issued in Turkey. Residents advised to evacuate.,Flood,Medium
2023-03-26 12:27,Roads in Nevada are completely submerged after hours of heavy rain. #flood,Flood,High
2024-08-28 08:19,Major damage reported in Philippines after hurricane landfall. #storm,Hurricane,Low
2024-11-15 23:30,COVID-19 cases rising again in Brazil. Please wear masks and stay safe.,Pandemic,Medium
2024-06-15 16:18,Loud explosion heard near downtown Brazil. Emergency services en route.,Explosion,Medium
2023-04-14 03:57,Massive explosion reported at the chemical plant in Turkey. Stay away!,Explosion,Low
2023-09-11 15:29,COVID-19 cases rising again in New York. Please wear masks and stay safe.,Pandemic,Low
2023-08-16 02:40,Evacuation orders in effect due to the fire near Brazil.,Wildfire,High
2023-09-07 19:31,"Landslide blocks main road in Brazil, travelers stranded.",Landslide,Medium
2023-11-28 13:30,Massive explosion reported at the chemical plant in Japan. Stay away!,Explosion,High
2024-07-25 02:06,COVID-19 cases rising again in Philippines. Please wear masks and stay safe.,Pandemic,Low
2023-05-31 15:16,Heavy rains trigger landslides in hilly areas of Japan.,Landslide,Medium
2024-01-15 11:08,Sky is filled with smoke as forest fire rages in Japan.,Wildfire,Low
2023-12-18 15:44,Black smoke billowing from the explosion site in New York.,Explosion,Low
2023-09-11 14:59,Black smoke billowing from the explosion site in Brazil.,Explosion,High
2023-12-13 17:32,COVID-19 cases rising again in Florida. Please wear masks and stay safe.,Pandemic,High
2023-03-13 02:05,Black smoke billowing from the explosion site in Nevada.,Explosion,High
2023-11-16 01:30,Roads in Florida are completely submerged after hours of heavy rain. #flood,Flood,Low
2024-06-09 17:45,"Water levels are rising fast in California, homes are being flooded.",Flood,High
2024-05-22 08:49,"Water levels are rising fast in Texas, homes are being flooded.",Flood,Medium
2023-11-26 11:05,Vaccination centers in California are overwhelmed with long queues.,Pandemic,Low
2023-08-21 05:20,Black smoke billowing from the explosion site in Japan.,Explosion,Low
2023-02-18 21:57,Sky is filled with smoke as forest fire rages in Texas.,Wildfire,High
2023-08-07 15:29,Black smoke billowing from the explosion site in Florida.,Explosion,Low
2023-02-02 12:53,Sky is filled with smoke as forest fire rages in Brazil.,Wildfire,Medium
2024-08-12 23:01,Black smoke billowing from the explosion site in India.,Explosion,High
2024-06-01 13:45,"Water levels are rising fast in India, homes are being flooded.",Flood,Medium
2023-03-25 19:15,Massive explosion reported at the chemical plant in California. Stay away!,Explosion,High
2023-01-17 10:42,Black smoke billowing from the explosion site in Turkey.,Explosion,High
2024-09-10 08:29,"Water levels are rising fast in Turkey, homes are being flooded.",Flood,Low
2023-09-07 19:43,COVID-19 cases rising again in Philippines. Please wear masks and stay safe.,Pandemic,Low
2024-04-16 20:05,Vaccination centers in Florida are overwhelmed with long queues.,Pandemic,High
2023-03-21 15:15,Massive explosion reported at the chemical plant in California. Stay away!,Explosion,Medium
2024-05-08 01:52,Loud explosion heard near downtown Florida. Emergency services en route.,Explosion,Medium
2024-08-05 13:53,Evacuation orders in effect due to the fire near Nevada.,Wildfire,High
2023-04-30 16:17,Loud explosion heard near downtown Nevada. Emergency services en route.,Explosion,Medium
2024-11-08 03:34,Massive earthquake reported near Texas. Buildings are damaged and people are panicking.,Earthquake,Medium
2023-06-27 14:41,Evacuation orders in effect due to the fire near Nevada.,Wildfire,High
2024-01-11 17:38,Vaccination centers in Philippines are overwhelmed with long queues.,Pandemic,Low
2023-05-08 00:47,Major damage reported in Philippines after hurricane landfall. #storm,Hurricane,Medium
2024-02-06 21:19,Vaccination centers in Turkey are overwhelmed with long queues.,Pandemic,Low
2023-04-27 14:34,COVID-19 cases rising again in California. Please wear masks and stay safe.,Pandemic,Medium
2023-08-30 00:27,Massive explosion reported at the chemical plant in Texas. Stay away!,Explosion,Medium
2024-02-12 16:04,Loud explosion heard near downtown Turkey. Emergency services en route.,Explosion,Medium
2023-11-07 11:20,Major damage reported in Turkey after hurricane landfall. #storm,Hurricane,Medium
2023-12-03 10:58,Loud explosion heard near downtown India. Emergency services en route.,Explosion,Medium
2023-06-18 19:58,Massive explosion reported at the chemical plant in Brazil. Stay away!,Explosion,Low
2023-10-22 22:43,Vaccination centers in California are overwhelmed with long queues.,Pandemic,Low
2024-04-03 13:51,Sky is filled with smoke as forest fire rages in New York.,Wildfire,Medium
2023-05-15 07:31,Heavy rains trigger landslides in hilly areas of Florida.,Landslide,High
2023-05-16 17:20,Major damage reported in Turkey after hurricane landfall. #storm,Hurricane,High
2024-04-11 09:10,Heavy rains trigger landslides in hilly areas of Turkey.,Landslide,Medium
2024-04-23 15:17,Massive earthquake reported near Japan. Buildings are damaged and people are panicking.,Earthquake,Medium
2023-11-11 16:05,"New variant detected in Japan, authorities issue new safety guidelines.",Pandemic,Medium
2023-10-16 01:18,Aftershocks continue to rattle California following the initial quake.,Earthquake,High
2023-01-22 06:10,Just felt the ground shake in New York! Hope everyone's okay. #earthquake,Earthquake,Low
2024-06-20 22:47,Power out and trees down everywhere in Japan. This hurricane is no joke.,Hurricane,Low
2024-03-23 04:17,Roads in New York are completely submerged after hours of heavy rain. #flood,Flood,High
2024-10-05 01:14,Just felt the ground shake in Japan! Hope everyone's okay. #earthquake,Earthquake,Low
2023-05-24 16:29,Loud explosion heard near downtown Philippines. Emergency services en route.,Explosion,Medium
2023-11-24 08:53,Massive earthquake reported near Turkey. Buildings are damaged and people are panicking.,Earthquake,Medium
2024-03-07 05:30,"Water levels are rising fast in Japan, homes are being flooded.",Flood,Medium
2023-11-09 18:58,Sky is filled with smoke as forest fire rages in India.,Wildfire,Low
2023-10-11 03:23,Homes buried under debris after landslide hits California.,Landslide,Low
2024-05-28 04:08,Roads in Nevada are completely submerged after hours of heavy rain. #flood,Flood,Medium
2023-06-06 09:50,Sky is filled with smoke as forest fire rages in Brazil.,Wildfire,Low
2023-05-30 20:20,Massive explosion reported at the chemical plant in Turkey. Stay away!,Explosion,Medium
2023-07-22 16:25,Sky is filled with smoke as forest fire rages in Philippines.,Wildfire,Low
2024-07-01 19:50,Roads in Philippines are completely submerged after hours of heavy rain. #flood,Flood,Low
2024-05-27 11:05,Homes buried under debris after landslide hits California.,Landslide,High
2024-08-11 21:34,Just felt the ground shake in Florida! Hope everyone's okay. #earthquake,Earthquake,High
2024-08-02 15:14,Loud explosion heard near downtown Brazil. Emergency services en route.,Explosion,High
2023-02-15 13:22,Heavy rains trigger landslides in hilly areas of Turkey.,Landslide,High
2024-02-25 09:53,Evacuation orders in effect due to the fire near Turkey.,Wildfire,Low
2023-03-16 02:14,Roads in Texas are completely submerged after hours of heavy rain. #flood,Flood,High
2024-08-05 04:18,Heavy rains trigger landslides in hilly areas of New York.,Landslide,Low
2024-09-26 22:56,"New variant detected in Nevada, authorities issue new safety guidelines.",Pandemic,Medium
2024-01-26 22:48,Just felt the ground shake in California! Hope everyone's okay. #earthquake,Earthquake,High
2023-05-17 03:21,Sky is filled with smoke as forest fire rages in Turkey.,Wildfire,Medium
2023-09-24 08:41,Heavy rains trigger landslides in hilly areas of India.,Landslide,Low
2023-08-26 08:59,Power out and trees down everywhere in Philippines. This hurricane is no joke.,Hurricane,Low
2023-05-24 12:07,Aftershocks continue to rattle New York following the initial quake.,Earthquake,Low
2023-11-30 04:16,"New variant detected in Brazil, authorities issue new safety guidelines.",Pandemic,High
2023-03-24 23:30,"Landslide blocks main road in Brazil, travelers stranded.",Landslide,Low
2023-07-11 00:57,Black smoke billowing from the explosion site in India.,Explosion,Medium
2024-05-03 09:21,Massive explosion reported at the chemical plant in New York. Stay away!,Explosion,Low
2024-09-20 03:39,"New variant detected in Brazil, authorities issue new safety guidelines.",Pandemic,Low
2024-01-20 06:29,Roads in Nevada are completely submerged after hours of heavy rain. #flood,Flood,Low
2024-04-10 09:13,Loud explosion heard near downtown Turkey. Emergency services en route.,Explosion,Medium
2023-08-17 05:08,Loud explosion heard near downtown California. Emergency services en route.,Explosion,Medium
2024-03-10 16:49,Vaccination centers in Nevada are overwhelmed with long queues.,Pandemic,High
2023-10-10 23:57,"Hurricane approaching India, winds are getting stronger by the minute.",Hurricane,High
2024-03-21 03:23,Roads in Texas are completely submerged after hours of heavy rain. #flood,Flood,Medium
